user_id,exercise_id,workout_id,rating,rating_date,session_id,completion_status,difficulty_feedback
1293,379,27,5,2024-10-10 03:34:59,17271,True,2
1912,400,203,1,2025-04-30 03:34:59,14277,False,3
1839,106,36,5,2025-08-09 03:34:59,14967,True,3
30,403,135,4,2024-11-02 03:34:59,9860,True,4
1306,456,191,4,2025-01-11 03:34:59,15658,True,1
895,71,99,4,2024-12-30 03:34:59,7687,True,4
982,191,169,5,2025-07-03 03:34:59,13023,True,3
221,64,136,2,2024-11-14 03:34:59,14828,True,2
1711,185,283,2,2025-05-14 03:34:59,10948,True,5
375,140,226,5,2025-08-19 03:34:59,15341,True,5
1135,240,3,1,2024-09-26 03:34:59,8572,True,5
1248,291,94,1,2025-07-28 03:34:59,13625,True,4
1900,137,284,3,2025-06-09 03:34:59,15395,True,3
935,217,68,4,2024-12-20 03:34:59,16521,True,5
472,10,228,4,2025-06-26 03:34:59,1655,True,2
401,44,23,3,2025-03-02 03:34:59,13511,True,5
435,39,291,5,2025-08-19 03:34:59,10709,True,2
113,74,163,5,2025-03-06 03:34:59,17318,True,4
321,371,219,3,2025-08-22 03:34:59,5591,True,4
1724,115,102,5,2025-09-15 03:34:59,3493,True,3
974,351,184,2,2024-11-14 03:34:59,6514,True,4
1174,119,194,3,2025-02-05 03:34:59,1885,True,1
487,430,116,3,2024-10-01 03:34:59,11881,True,5
1456,26,100,3,2025-04-12 03:34:59,13094,True,1
51,163,294,5,2025-01-03 03:34:59,16586,True,2
633,66,129,5,2025-08-10 03:34:59,19974,True,4
1332,359,11,5,2024-12-31 03:34:59,14854,True,4
231,264,81,4,2025-05-08 03:34:59,3242,False,4
840,335,172,5,2025-05-15 03:34:59,8054,True,1
1417,215,23,1,2024-10-15 03:34:59,15298,True,2
478,374,177,4,2025-01-27 03:34:59,14174,True,2
693,129,52,4,2024-10-29 03:34:59,13076,True,4
1447,241,269,4,2025-07-13 03:34:59,5576,False,4
1099,203,152,3,2025-06-24 03:34:59,4292,True,2
739,212,153,3,2025-02-19 03:34:59,1263,False,4
251,329,259,4,2025-04-25 03:34:59,11057,True,4
572,380,142,5,2025-09-19 03:34:59,1515,True,2
309,89,229,5,2025-05-21 03:34:59,4995,True,2
314,101,277,3,2024-12-03 03:34:59,8387,True,4
953,381,43,3,2025-05-04 03:34:59,4089,True,1
876,475,35,5,2024-11-05 03:34:59,16108,True,2
1398,90,3,4,2025-04-10 03:34:59,855,False,5
1438,334,6,4,2025-06-20 03:34:59,4623,True,4
581,302,43,5,2025-06-27 03:34:59,58,False,1
891,436,252,3,2025-08-20 03:34:59,15817,True,2
1514,318,134,5,2025-02-15 03:34:59,16424,True,2
1100,472,71,4,2025-03-17 03:34:59,894,True,3
416,405,95,5,2025-08-01 03:34:59,10633,False,4
1187,137,34,4,2025-05-22 03:34:59,4865,False,2
908,444,223,1,2025-05-28 03:34:59,1784,False,3
1997,344,11,5,2024-12-29 03:34:59,13732,True,3
639,165,250,5,2025-03-29 03:34:59,19006,True,3
1410,425,140,4,2025-05-13 03:34:59,10708,True,5
1178,430,209,4,2024-11-19 03:34:59,3055,True,2
1874,181,67,5,2025-03-31 03:34:59,17923,False,5
587,347,31,1,2025-05-23 03:34:59,10293,False,5
1763,407,218,3,2025-04-02 03:34:59,6977,False,2
398,218,25,2,2025-04-03 03:34:59,10579,True,4
1597,250,97,4,2024-10-08 03:34:59,13647,False,2
1022,476,123,3,2025-02-27 03:34:59,10585,True,5
698,204,80,4,2025-02-09 03:34:59,19701,True,2
1528,61,268,5,2025-06-02 03:34:59,8652,True,2
1810,132,152,4,2025-05-16 03:34:59,300,True,3
115,187,72,3,2025-07-01 03:34:59,2194,False,4
1341,43,181,5,2025-02-14 03:34:59,6496,True,3
619,291,282,3,2025-09-17 03:34:59,8359,True,4
1893,479,113,4,2025-06-02 03:34:59,19718,False,5
1784,42,7,3,2024-11-20 03:34:59,11010,True,4
321,366,257,4,2025-04-16 03:34:59,6846,False,2
266,133,231,5,2025-06-10 03:34:59,9577,False,1
770,88,290,5,2025-07-21 03:34:59,608,True,3
1746,363,142,3,2025-04-14 03:34:59,17499,True,1
1166,459,96,2,2024-11-24 03:34:59,14687,True,4
1258,157,152,3,2025-07-24 03:34:59,11726,True,1
115,142,202,4,2025-01-16 03:34:59,16025,True,3
1308,458,108,4,2025-05-10 03:34:59,2341,True,3
1959,229,245,5,2024-12-16 03:34:59,4190,True,2
1965,11,142,4,2024-12-19 03:34:59,16086,False,3
10,304,5,4,2025-03-23 03:34:59,4389,True,1
1717,56,138,1,2024-11-22 03:34:59,18705,True,1
1741,204,46,3,2025-03-10 03:34:59,12229,True,3
1181,353,134,4,2025-04-18 03:34:59,18827,True,5
1979,58,153,5,2025-06-24 03:34:59,664,True,3
1297,335,269,4,2024-09-30 03:34:59,5560,True,2
456,63,288,3,2025-02-02 03:34:59,16553,True,1
1599,470,1,4,2025-09-04 03:34:59,11672,False,5
1015,210,1,5,2024-12-17 03:34:59,1229,True,3
1199,462,204,4,2025-06-23 03:34:59,17235,False,2
4,457,118,4,2025-08-06 03:34:59,18305,True,5
1556,396,50,4,2024-12-02 03:34:59,12128,True,3
1053,119,74,3,2025-09-19 03:34:59,18489,True,5
795,239,106,5,2024-11-06 03:34:59,18782,True,2
1719,321,119,3,2025-04-09 03:34:59,6065,False,5
1213,131,157,4,2024-12-19 03:34:59,11729,True,2
1243,435,47,5,2025-06-21 03:34:59,4531,True,5
172,48,226,3,2024-10-16 03:34:59,12392,False,2
1332,166,208,1,2024-09-26 03:34:59,16718,False,5
907,345,300,2,2025-01-07 03:34:59,10797,False,1
1077,427,60,5,2025-05-10 03:34:59,2413,True,3
1027,413,116,4,2025-03-22 03:34:59,8211,False,1
548,444,158,2,2024-10-04 03:34:59,3664,False,3
951,151,144,3,2025-02-05 03:34:59,14604,True,4
1207,317,51,4,2025-04-28 03:34:59,3466,True,4
1124,438,187,4,2024-11-11 03:34:59,17692,False,1
1684,287,124,3,2025-08-16 03:34:59,9518,True,4
524,201,95,4,2024-12-26 03:34:59,11925,True,5
541,29,175,3,2025-06-18 03:34:59,15405,True,4
1797,468,182,3,2025-01-30 03:34:59,19399,True,3
1652,152,174,4,2025-08-31 03:34:59,18971,True,4
1701,468,156,3,2025-05-25 03:34:59,10866,False,3
1338,434,3,5,2025-05-30 03:34:59,5149,True,2
184,98,274,4,2025-05-29 03:34:59,6768,True,1
28,399,148,3,2024-10-27 03:34:59,2532,True,3
473,37,14,3,2025-05-27 03:34:59,7428,False,3
1776,48,175,5,2025-02-21 03:34:59,4424,True,4
220,413,233,2,2024-12-21 03:34:59,6734,True,3
108,395,291,4,2025-07-31 03:34:59,4868,True,4
1181,69,166,4,2025-02-18 03:34:59,18740,True,3
965,440,36,5,2025-05-22 03:34:59,16967,False,4
454,112,147,3,2025-02-28 03:34:59,12613,True,4
1652,395,101,4,2025-06-16 03:34:59,2604,True,1
532,35,242,5,2025-02-27 03:34:59,10376,True,3
438,375,297,3,2025-01-11 03:34:59,747,True,4
442,399,159,5,2025-06-05 03:34:59,19440,False,3
995,237,291,5,2025-07-31 03:34:59,5979,True,4
803,85,47,3,2024-10-15 03:34:59,5153,True,2
47,121,229,4,2024-12-22 03:34:59,15049,True,1
1856,381,101,5,2024-10-27 03:34:59,18016,True,5
44,114,95,3,2025-02-12 03:34:59,7690,False,2
1859,360,131,3,2024-12-07 03:34:59,3849,True,1
1731,345,151,1,2024-11-22 03:34:59,13383,True,5
946,172,115,3,2025-01-05 03:34:59,10351,True,3
488,228,185,4,2024-11-26 03:34:59,6867,True,4
1164,213,260,4,2025-09-15 03:34:59,3078,False,5
935,93,112,4,2024-11-28 03:34:59,15553,False,5
678,450,286,3,2025-03-22 03:34:59,7074,False,4
1160,17,90,2,2025-06-01 03:34:59,8930,True,5
1368,77,157,5,2025-04-26 03:34:59,9906,True,3
642,270,133,4,2024-11-28 03:34:59,17214,True,2
901,429,109,5,2025-09-11 03:34:59,14912,True,5
1813,112,139,3,2025-05-13 03:34:59,9169,True,4
1034,265,105,4,2024-11-13 03:34:59,8405,False,5
957,433,36,5,2025-05-04 03:34:59,19296,False,2
1211,134,224,4,2025-03-30 03:34:59,13012,True,4
1276,455,85,2,2025-03-01 03:34:59,531,True,2
1173,89,64,3,2025-04-17 03:34:59,5637,True,3
1950,414,209,4,2024-11-19 03:34:59,7929,True,4
1735,367,1,3,2025-03-27 03:34:59,9051,True,3
465,451,187,4,2025-02-03 03:34:59,2264,True,5
6,390,188,5,2025-09-10 03:34:59,5459,True,5
634,427,62,4,2024-11-09 03:34:59,11684,False,2
1599,362,197,4,2025-02-07 03:34:59,4816,False,4
1011,291,16,4,2025-03-13 03:34:59,491,True,2
267,241,218,5,2025-07-19 03:34:59,17812,True,3
1056,222,117,3,2025-02-18 03:34:59,16645,True,3
354,15,124,4,2025-01-08 03:34:59,292,True,1
1475,444,241,4,2024-12-28 03:34:59,13024,True,1
345,261,35,5,2025-03-12 03:34:59,6633,True,3
361,195,283,5,2025-04-30 03:34:59,3733,False,1
1885,291,79,4,2025-07-15 03:34:59,2481,True,1
1167,152,269,4,2024-10-25 03:34:59,11509,True,4
119,180,20,4,2025-09-08 03:34:59,16270,True,3
1317,224,246,3,2025-03-09 03:34:59,1225,True,5
145,422,155,4,2025-06-12 03:34:59,11852,False,3
196,147,125,4,2024-12-31 03:34:59,11198,True,5
964,471,35,2,2025-02-28 03:34:59,17492,True,2
492,355,192,5,2024-10-19 03:34:59,9988,True,3
1104,35,35,4,2024-10-08 03:34:59,1647,True,3
1491,88,290,5,2025-06-21 03:34:59,7087,False,4
1693,191,82,4,2025-05-06 03:34:59,451,True,5
1110,431,270,5,2025-03-31 03:34:59,15812,True,1
1145,77,55,3,2025-01-23 03:34:59,4520,True,1
933,54,212,4,2024-12-10 03:34:59,13262,False,5
365,19,80,3,2025-06-26 03:34:59,8646,False,3
528,105,170,3,2025-09-14 03:34:59,1162,True,3
1297,355,224,4,2025-04-14 03:34:59,11866,True,1
1665,462,210,5,2024-09-25 03:34:59,5348,True,3
1720,171,48,3,2025-01-02 03:34:59,13062,True,2
636,440,283,2,2025-06-25 03:34:59,17353,True,4
1616,389,120,5,2025-02-25 03:34:59,15390,True,4
1781,301,274,5,2025-02-28 03:34:59,15827,True,2
507,303,299,2,2025-06-03 03:34:59,17314,True,2
1535,2,43,5,2025-07-31 03:34:59,1728,True,1
226,327,147,5,2024-12-05 03:34:59,10978,True,3
1239,63,219,4,2025-01-16 03:34:59,13572,True,5
1957,330,290,3,2025-08-23 03:34:59,13300,True,5
1943,125,103,3,2025-05-13 03:34:59,11301,False,3
1884,230,16,3,2025-09-16 03:34:59,15653,True,2
1675,98,98,2,2024-11-28 03:34:59,1829,True,3
79,475,154,5,2025-09-04 03:34:59,369,True,1
857,2,3,4,2025-06-29 03:34:59,3006,True,5
1052,153,121,4,2024-11-06 03:34:59,3034,False,4
1220,132,286,4,2025-06-09 03:34:59,18451,False,5
752,227,41,3,2025-03-30 03:34:59,18274,False,4
1033,334,67,5,2025-03-25 03:34:59,17984,False,1
1052,398,251,4,2025-05-10 03:34:59,15301,False,5
980,435,221,3,2025-02-05 03:34:59,15338,False,3
667,210,115,5,2025-02-10 03:34:59,10411,True,4
904,240,207,4,2025-08-09 03:34:59,2502,False,2
1618,320,197,3,2024-12-22 03:34:59,4934,True,5
1256,80,28,4,2024-11-03 03:34:59,2947,True,3
494,211,3,4,2025-08-02 03:34:59,12036,True,5
1352,289,298,4,2025-02-04 03:34:59,18819,True,3
787,157,25,4,2024-12-17 03:34:59,3858,True,3
1166,43,51,5,2024-09-24 03:34:59,13058,True,5
1930,108,56,1,2024-10-25 03:34:59,18408,True,3
1862,88,219,4,2025-04-21 03:34:59,19144,False,3
1685,125,248,5,2024-11-27 03:34:59,7296,True,5
1511,190,91,1,2024-10-10 03:34:59,6681,False,2
285,264,293,5,2025-04-04 03:34:59,13054,True,5
813,44,82,4,2025-09-14 03:34:59,18916,True,4
753,420,17,5,2024-12-31 03:34:59,13040,True,5
1062,212,171,5,2024-10-03 03:34:59,8973,True,1
1670,477,150,4,2025-03-10 03:34:59,3461,False,2
85,97,299,4,2025-03-28 03:34:59,5772,True,5
630,335,2,1,2025-08-31 03:34:59,368,True,4
93,87,43,4,2025-06-10 03:34:59,13507,True,2
943,415,297,4,2024-12-19 03:34:59,19707,True,1
285,300,178,2,2025-07-07 03:34:59,11829,True,1
1931,19,274,3,2024-10-12 03:34:59,16385,True,1
1413,279,211,4,2025-03-28 03:34:59,11965,True,1
1129,115,227,3,2024-11-25 03:34:59,11704,True,4
1677,74,156,3,2025-05-20 03:34:59,176,True,1
1688,417,100,3,2025-07-09 03:34:59,2965,True,2
551,310,85,3,2024-12-13 03:34:59,18120,True,1
285,150,61,5,2024-10-27 03:34:59,15425,False,1
703,127,207,4,2025-05-27 03:34:59,11071,False,2
256,214,116,5,2024-10-25 03:34:59,3747,False,2
413,83,289,2,2025-01-03 03:34:59,11986,False,3
1865,191,106,5,2025-08-04 03:34:59,12282,True,5
641,183,210,5,2025-06-06 03:34:59,6793,True,1
1418,398,30,3,2024-09-22 03:34:59,75,True,1
1168,72,263,4,2024-11-18 03:34:59,8667,False,3
1041,14,183,4,2025-07-07 03:34:59,19724,False,4
1615,249,60,4,2025-06-20 03:34:59,9292,True,3
62,398,255,3,2025-08-09 03:34:59,769,True,4
1158,27,46,3,2024-12-22 03:34:59,17022,True,4
57,121,89,4,2025-07-13 03:34:59,11280,True,3
1647,114,45,3,2025-01-12 03:34:59,10900,False,1
236,426,105,5,2025-06-03 03:34:59,18337,False,1
546,186,261,4,2025-04-07 03:34:59,19135,True,2
1036,126,221,4,2024-11-22 03:34:59,4462,True,2
249,30,24,3,2025-01-18 03:34:59,6322,False,1
1771,174,38,4,2025-06-30 03:34:59,18400,True,4
1630,456,228,4,2025-03-23 03:34:59,16777,True,1
1996,321,97,4,2025-01-14 03:34:59,14415,True,4
1927,308,55,4,2025-01-05 03:34:59,12062,True,2
1193,480,242,1,2025-05-08 03:34:59,2341,True,1
1855,329,210,3,2024-10-06 03:34:59,18383,False,4
17,457,96,3,2025-07-10 03:34:59,13616,True,2
1608,217,75,4,2025-06-13 03:34:59,8221,False,1
963,22,79,4,2025-06-28 03:34:59,2230,True,4
1535,250,19,4,2025-06-25 03:34:59,13459,True,3
1708,308,51,4,2025-04-21 03:34:59,7087,True,5
6,36,258,4,2024-10-06 03:34:59,16376,True,4
965,163,95,5,2025-07-05 03:34:59,15026,True,2
592,68,14,5,2025-07-04 03:34:59,16566,True,3
553,50,233,3,2025-07-27 03:34:59,16753,True,1
1855,109,200,1,2025-07-03 03:34:59,8191,True,1
1331,361,88,4,2024-11-19 03:34:59,10906,False,2
851,204,107,4,2025-08-28 03:34:59,14609,True,5
579,281,209,5,2025-02-04 03:34:59,17568,True,4
1585,396,273,5,2025-04-19 03:34:59,2217,True,5
1910,286,74,5,2024-11-29 03:34:59,13600,True,1
1104,165,71,4,2025-08-21 03:34:59,13011,False,3
283,199,97,5,2025-02-28 03:34:59,1207,True,3
964,386,200,4,2025-07-07 03:34:59,6946,True,4
1823,394,15,4,2025-01-15 03:34:59,16935,False,5
1089,419,257,3,2025-04-14 03:34:59,6117,False,2
1478,195,6,3,2025-07-08 03:34:59,16950,False,1
1518,147,102,1,2025-03-08 03:34:59,5028,False,5
628,262,154,3,2025-08-08 03:34:59,4316,False,2
1897,209,36,4,2025-04-24 03:34:59,4886,False,5
1365,414,197,5,2025-05-31 03:34:59,16264,True,3
955,428,131,5,2025-02-20 03:34:59,6982,False,3
1946,188,205,3,2025-07-19 03:34:59,16717,True,5
879,214,139,4,2024-12-05 03:34:59,3629,False,5
246,2,236,1,2025-03-20 03:34:59,5460,True,3
737,290,48,5,2025-07-19 03:34:59,14568,False,5
296,2,102,3,2025-03-22 03:34:59,13809,True,4
1048,305,132,4,2025-05-31 03:34:59,5741,True,1
396,166,278,2,2024-12-14 03:34:59,12703,True,4
371,202,39,3,2025-07-26 03:34:59,17486,True,1
1858,133,253,2,2025-06-10 03:34:59,14723,True,1
984,264,124,5,2025-03-17 03:34:59,898,True,2
457,78,153,3,2024-11-08 03:34:59,6057,False,2
478,40,99,2,2025-01-27 03:34:59,798,True,5
766,313,276,4,2025-04-24 03:34:59,9501,True,1
774,121,213,4,2025-03-02 03:34:59,8200,True,5
1181,190,78,3,2025-06-09 03:34:59,6223,True,4
823,156,85,5,2025-05-18 03:34:59,17763,False,1
1314,163,233,5,2025-07-11 03:34:59,6990,True,1
1021,450,30,4,2025-01-20 03:34:59,2516,True,4
1958,451,113,5,2025-05-08 03:34:59,11328,True,1
756,351,289,5,2024-11-30 03:34:59,3274,True,4
1219,447,61,5,2025-05-22 03:34:59,6326,False,2
1099,262,79,2,2025-04-05 03:34:59,4203,False,5
884,100,88,1,2024-10-10 03:34:59,10039,True,3
1456,278,245,5,2024-11-20 03:34:59,3761,True,2
827,444,103,5,2025-05-23 03:34:59,5262,True,1
454,14,130,4,2025-01-28 03:34:59,2155,True,1
1720,289,203,2,2025-03-02 03:34:59,16508,True,3
107,413,156,4,2025-07-22 03:34:59,16524,False,4
547,46,39,5,2025-03-24 03:34:59,9857,True,2
393,221,137,4,2025-04-06 03:34:59,1133,True,5
277,167,48,3,2025-02-17 03:34:59,2385,True,2
1303,453,67,5,2024-10-27 03:34:59,19247,True,4
509,410,281,2,2025-06-23 03:34:59,7382,True,3
1640,467,225,4,2025-07-07 03:34:59,19785,True,3
1791,464,72,2,2024-11-17 03:34:59,15282,True,4
84,468,169,1,2025-01-03 03:34:59,15674,True,1
1598,229,197,4,2025-03-17 03:34:59,821,True,5
1891,121,288,5,2025-06-13 03:34:59,5010,True,1
1975,17,130,4,2024-10-01 03:34:59,5354,True,2
813,15,18,2,2025-02-27 03:34:59,700,True,2
1928,461,3,3,2025-03-23 03:34:59,5580,False,1
1163,446,130,4,2025-05-18 03:34:59,8316,True,5
254,394,19,4,2025-07-25 03:34:59,3570,True,2
1472,179,217,4,2025-02-25 03:34:59,10376,True,3
802,250,98,4,2025-02-07 03:34:59,19319,False,1
1089,407,257,3,2025-06-13 03:34:59,10066,False,2
985,184,42,5,2024-11-26 03:34:59,3053,True,3
690,160,230,3,2025-02-20 03:34:59,8119,True,2
1706,164,202,2,2024-11-23 03:34:59,7685,False,4
1370,22,209,4,2025-03-26 03:34:59,19663,True,4
1090,208,234,4,2024-09-26 03:34:59,17624,False,3
830,317,269,5,2025-05-29 03:34:59,7756,True,3
1411,18,186,5,2025-09-18 03:34:59,6233,False,2
1523,181,117,5,2024-11-10 03:34:59,3809,True,2
113,9,87,5,2025-04-13 03:34:59,7115,False,3
1012,345,111,5,2024-12-31 03:34:59,19371,True,5
1952,269,278,5,2024-09-27 03:34:59,6215,True,5
1820,389,24,4,2025-02-16 03:34:59,13780,False,5
40,427,4,2,2025-04-05 03:34:59,4551,False,5
1188,41,93,4,2025-09-19 03:34:59,1643,False,1
207,434,224,3,2025-08-20 03:34:59,14632,True,2
1003,182,122,3,2025-08-27 03:34:59,3712,True,3
498,150,110,5,2025-03-21 03:34:59,18240,True,5
723,134,27,5,2025-09-14 03:34:59,4824,True,2
1402,17,221,4,2025-04-03 03:34:59,11244,True,2
98,276,203,3,2025-08-05 03:34:59,9802,True,1
1819,352,263,4,2025-08-03 03:34:59,17930,False,5
962,160,39,4,2025-03-30 03:34:59,17254,True,1
1916,313,168,2,2024-09-24 03:34:59,14931,True,4
1890,73,36,5,2025-01-04 03:34:59,18593,False,4
1642,278,225,4,2025-06-11 03:34:59,5814,True,5
567,224,256,2,2024-11-29 03:34:59,6716,True,1
1162,25,136,4,2025-06-24 03:34:59,18771,True,5
400,396,273,2,2025-06-08 03:34:59,19080,False,5
1342,102,241,2,2024-10-12 03:34:59,1079,True,3
1709,23,88,3,2025-03-12 03:34:59,10506,False,3
116,266,284,3,2024-12-01 03:34:59,19609,True,3
262,479,130,5,2024-10-17 03:34:59,15299,True,1
1138,176,32,3,2025-04-14 03:34:59,7405,True,4
1735,29,27,4,2025-05-15 03:34:59,2264,True,3
980,216,263,4,2025-03-19 03:34:59,7398,True,3
1462,402,286,5,2025-06-12 03:34:59,4451,True,5
970,5,287,4,2025-09-05 03:34:59,4564,True,4
1336,335,6,3,2025-08-12 03:34:59,8788,True,5
1432,445,261,1,2024-12-08 03:34:59,19951,True,1
1179,217,255,5,2025-06-10 03:34:59,5796,True,4
93,442,62,4,2024-12-12 03:34:59,5995,True,3
1019,354,71,3,2025-03-25 03:34:59,2992,False,4
908,353,264,3,2025-06-15 03:34:59,16109,True,1
602,411,295,4,2025-06-14 03:34:59,6897,False,4
1561,179,136,4,2025-01-05 03:34:59,9042,False,3
242,23,202,3,2025-02-07 03:34:59,17918,False,5
277,227,249,3,2025-01-19 03:34:59,16815,False,5
813,444,15,4,2025-01-29 03:34:59,2878,False,3
910,27,172,5,2024-10-01 03:34:59,611,True,1
439,403,43,5,2024-09-22 03:34:59,9522,False,2
1946,159,73,4,2025-05-11 03:34:59,19146,True,5
582,6,232,4,2024-11-02 03:34:59,16293,True,3
1508,235,80,4,2025-07-27 03:34:59,4407,True,4
368,294,280,2,2025-04-01 03:34:59,14827,True,1
1001,349,63,1,2025-03-18 03:34:59,109,True,2
194,217,192,1,2024-11-06 03:34:59,12248,True,5
1340,253,294,5,2025-03-18 03:34:59,13525,True,3
535,197,160,4,2025-06-14 03:34:59,14612,True,3
309,347,276,5,2025-05-01 03:34:59,17997,True,2
381,200,176,1,2025-07-19 03:34:59,9981,False,1
875,438,138,3,2024-11-30 03:34:59,11765,True,1
1726,253,119,4,2025-08-01 03:34:59,17045,False,2
1924,272,284,3,2025-04-29 03:34:59,5360,True,3
1431,469,186,3,2025-02-24 03:34:59,16817,True,2
1752,22,178,4,2024-10-04 03:34:59,16772,True,3
1742,112,14,5,2024-12-01 03:34:59,13285,False,1
420,256,111,4,2024-11-02 03:34:59,10265,True,3
428,211,172,3,2024-12-25 03:34:59,11799,True,1
1595,23,243,4,2025-08-16 03:34:59,12786,False,4
879,89,132,3,2025-04-23 03:34:59,1094,True,4
1538,428,277,5,2025-07-27 03:34:59,1495,False,2
780,234,85,5,2025-03-21 03:34:59,13697,True,2
1960,168,29,4,2025-03-10 03:34:59,1329,True,3
1695,7,140,4,2025-08-11 03:34:59,2998,False,3
910,124,253,5,2024-09-28 03:34:59,1068,True,1
1108,12,185,3,2025-03-17 03:34:59,9728,False,4
1699,372,248,3,2024-12-21 03:34:59,4505,True,1
1124,318,93,4,2025-01-29 03:34:59,9153,False,5
59,31,240,5,2024-10-23 03:34:59,19635,True,4
1718,288,215,2,2025-08-04 03:34:59,13514,True,2
1504,129,27,4,2024-12-29 03:34:59,6643,True,5
1107,364,4,4,2025-01-01 03:34:59,2974,True,5
631,75,96,4,2025-05-01 03:34:59,5267,True,2
1498,412,87,3,2025-03-23 03:34:59,2492,False,3
332,197,261,2,2025-07-10 03:34:59,17317,True,4
104,185,70,4,2025-05-25 03:34:59,11471,False,3
1440,227,196,5,2024-11-19 03:34:59,7612,True,3
70,235,25,5,2025-07-18 03:34:59,9572,True,5
417,384,118,4,2025-02-23 03:34:59,19893,False,4
751,310,290,5,2025-05-05 03:34:59,10204,True,2
117,473,150,3,2025-04-12 03:34:59,9677,True,5
261,403,284,4,2024-11-30 03:34:59,17925,False,3
1586,99,55,3,2024-10-18 03:34:59,3316,True,4
456,451,124,4,2024-12-02 03:34:59,6612,True,1
1949,252,292,4,2025-07-12 03:34:59,14811,True,1
1910,336,107,4,2024-10-31 03:34:59,16837,False,3
1479,165,152,2,2024-12-27 03:34:59,10408,True,1
1108,438,56,3,2025-06-08 03:34:59,9710,False,2
393,369,216,2,2025-08-10 03:34:59,10389,True,1
51,20,235,5,2024-10-07 03:34:59,14703,True,4
1266,430,101,4,2025-03-02 03:34:59,14147,True,3
1054,432,291,3,2025-02-23 03:34:59,10570,True,3
1648,303,9,4,2025-06-24 03:34:59,18634,True,2
1975,382,66,3,2025-08-09 03:34:59,1572,False,3
371,135,109,5,2024-10-16 03:34:59,13398,False,4
447,440,63,4,2024-12-06 03:34:59,11397,True,4
1119,314,72,3,2025-09-01 03:34:59,18884,False,1
1270,457,292,5,2025-06-13 03:34:59,15544,True,3
12,271,181,3,2024-12-14 03:34:59,100,True,5
1358,131,148,4,2024-10-05 03:34:59,9728,True,2
437,271,103,5,2024-12-22 03:34:59,13810,True,4
1655,181,91,4,2025-07-21 03:34:59,4,True,3
1821,61,158,4,2025-07-15 03:34:59,6931,False,3
168,125,8,5,2024-12-06 03:34:59,11186,False,4
1333,319,98,4,2024-10-26 03:34:59,2224,True,1
1545,266,166,3,2025-06-22 03:34:59,11792,True,5
663,113,188,1,2025-09-14 03:34:59,14872,False,3
1928,112,210,1,2024-09-22 03:34:59,13905,True,1
1700,211,211,4,2024-10-23 03:34:59,5136,True,1
996,412,144,3,2025-04-29 03:34:59,19419,True,2
393,275,184,1,2025-07-20 03:34:59,4573,True,2
1834,334,178,5,2024-12-10 03:34:59,11922,True,1
1462,32,73,5,2025-05-30 03:34:59,588,True,4
1986,441,102,2,2025-06-05 03:34:59,19199,True,5
1515,243,248,4,2025-07-09 03:34:59,4435,True,5
1158,423,14,4,2025-03-05 03:34:59,19672,True,5
455,71,236,1,2024-11-15 03:34:59,13032,True,3
645,138,118,3,2025-05-03 03:34:59,10822,True,3
428,361,14,2,2024-10-02 03:34:59,14702,True,4
1397,316,170,5,2025-07-07 03:34:59,6173,True,3
818,337,84,5,2025-08-16 03:34:59,13116,True,3
737,181,33,5,2025-04-18 03:34:59,18723,False,3
1777,81,38,5,2025-05-23 03:34:59,18803,True,2
1815,325,118,3,2025-07-01 03:34:59,2786,False,1
1652,161,155,4,2025-05-29 03:34:59,12554,True,1
88,117,140,1,2025-06-25 03:34:59,1738,False,4
546,215,27,2,2025-07-07 03:34:59,8337,False,2
1420,102,157,2,2024-10-22 03:34:59,3096,True,5
1004,7,23,4,2025-02-06 03:34:59,18826,True,1
471,275,210,3,2025-03-30 03:34:59,3504,True,4
922,104,5,4,2025-08-24 03:34:59,8058,False,5
1278,93,17,4,2025-03-08 03:34:59,17895,True,2
489,81,242,3,2025-05-11 03:34:59,5776,True,3
1243,114,194,3,2024-10-27 03:34:59,889,True,1
131,209,215,5,2024-11-12 03:34:59,8985,True,1
1942,315,134,3,2025-05-16 03:34:59,16464,True,5
576,433,41,4,2025-08-30 03:34:59,10228,True,4
1074,50,283,1,2025-06-03 03:34:59,18618,True,2
1501,321,200,3,2025-06-06 03:34:59,4128,False,5
1211,214,174,4,2025-03-22 03:34:59,19049,True,4
106,113,47,3,2025-03-08 03:34:59,6902,True,3
707,246,44,5,2025-07-08 03:34:59,1757,True,5
100,431,66,2,2025-01-13 03:34:59,17779,True,1
1212,200,292,5,2025-09-02 03:34:59,17828,True,1
325,118,70,2,2025-04-20 03:34:59,10,False,3
1648,18,240,5,2024-11-01 03:34:59,15094,True,4
1340,449,128,3,2024-10-09 03:34:59,8435,True,3
820,116,219,5,2025-09-07 03:34:59,2644,True,1
682,85,282,3,2024-11-23 03:34:59,17186,True,2
221,371,87,3,2025-05-27 03:34:59,9731,False,2
1131,240,20,5,2025-07-07 03:34:59,2715,True,5
79,258,158,4,2024-09-27 03:34:59,13896,False,3
1050,192,155,4,2025-09-09 03:34:59,3835,True,2
1512,215,213,4,2025-01-20 03:34:59,12788,True,5
310,382,4,4,2024-10-17 03:34:59,5098,True,1
1672,284,184,4,2025-05-31 03:34:59,4126,True,4
437,362,192,5,2025-01-15 03:34:59,419,True,4
1950,233,47,5,2024-11-02 03:34:59,8712,True,2
1823,62,277,4,2025-08-23 03:34:59,15141,True,3
